20150720T105150;15.00;0.86;12.82;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105151;14.94;0.89;12.82;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105152;14.94;0.86;12.82;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105153;15.00;0.89;12.82;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105154;15.00;0.86;12.82;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105155;15.00;0.86;12.82;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105156;15.00;0.86;12.82;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105157;15.06;0.86;12.82;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105158;15.06;0.89;12.82;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105159;15.06;0.86;12.82;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105200;15.06;0.89;12.82;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105201;15.13;0.86;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105202;15.13;0.86;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105203;15.19;0.86;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105204;15.19;0.89;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105205;15.19;0.89;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105206;15.25;0.89;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105207;15.25;0.89;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105208;15.31;0.86;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105209;15.31;0.86;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105210;15.31;0.86;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105211;15.38;0.89;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105212;15.38;0.86;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105213;15.38;0.86;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105214;15.38;0.89;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105215;15.44;0.89;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105216;15.44;0.93;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105217;15.44;0.89;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105218;15.50;0.86;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105219;15.50;0.86;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105220;15.50;0.89;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105221;15.50;0.86;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105222;15.56;0.82;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105223;15.56;0.86;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105224;15.56;0.86;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105225;15.56;0.86;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105226;15.56;0.89;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105227;15.63;0.86;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105228;15.63;0.89;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105229;15.69;0.86;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105230;15.69;0.89;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105231;15.69;0.89;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105232;15.75;0.82;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105233;15.81;0.89;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105234;15.81;0.86;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105235;15.81;0.86;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105236;15.88;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105237;15.88;0.89;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105238;15.94;0.89;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105239;15.88;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105240;15.88;0.89;12.83;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105241;15.94;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105242;15.94;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105243;16.00;0.82;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105244;16.00;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105245;16.00;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105246;16.00;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105247;16.00;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105248;16.00;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105249;16.06;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105250;16.12;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105251;16.12;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105252;16.19;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105253;16.19;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105254;16.25;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105255;16.25;0.93;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105256;16.31;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105257;16.31;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105258;16.31;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105259;16.37;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105300;16.44;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105301;16.44;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105302;16.50;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105303;16.56;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105304;16.56;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105305;16.56;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105306;16.62;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105307;16.62;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105308;16.69;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105309;16.69;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105310;16.69;0.93;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105311;16.75;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105312;16.75;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105313;16.81;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105314;16.81;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105315;16.87;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105316;16.94;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105317;16.94;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105318;16.94;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105319;16.94;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105320;17.00;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105321;17.00;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105322;17.06;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105323;17.06;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105324;17.06;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105325;17.12;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105326;17.12;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105327;17.19;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105328;17.12;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105329;17.19;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105330;17.19;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105331;17.25;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105332;17.25;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105333;17.25;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105334;17.25;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105335;17.31;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105336;17.31;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105337;17.31;2.26;12.57;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105338;17.31;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105339;17.37;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105340;17.37;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105341;17.44;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105342;17.44;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105343;17.50;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105344;17.56;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105345;17.56;0.89;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105346;17.56;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105347;17.62;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105348;17.62;2.29;12.57;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105349;17.69;2.29;12.57;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105350;17.69;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105351;17.69;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105352;17.69;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105353;17.75;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105354;17.75;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105355;17.75;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105356;17.81;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105357;17.81;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105358;17.81;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105359;17.81;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105400;17.81;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105401;17.87;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105402;17.87;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105403;17.94;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105404;17.94;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105405;17.94;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105406;17.94;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105407;18.00;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105408;18.00;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105409;18.06;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105410;18.06;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105411;18.06;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105412;18.12;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105413;18.12;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105414;18.19;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105415;18.19;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105416;18.25;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105417;18.25;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105418;18.31;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105419;18.31;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105420;18.37;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105421;18.37;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105422;18.44;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105423;18.44;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105424;18.50;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105425;18.50;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105426;18.56;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105427;18.56;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105428;18.56;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105429;18.62;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105430;18.62;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105431;18.69;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105432;18.69;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105433;18.69;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105434;18.75;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105435;18.75;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105436;18.75;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105437;18.75;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105438;18.81;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105439;18.81;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105440;18.81;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105441;18.87;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105442;18.87;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105443;18.94;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105444;18.94;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105445;18.94;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105446;19.00;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105447;19.00;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105448;19.06;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105449;19.06;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105450;19.12;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105451;19.19;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105452;19.19;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105453;19.19;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105454;19.25;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105455;19.31;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105456;19.31;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105457;19.31;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105458;19.37;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105459;19.37;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105500;19.44;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105501;19.44;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105502;19.44;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105503;19.50;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105504;19.50;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105505;19.50;2.26;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105506;19.56;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105507;19.56;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105508;19.62;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105509;19.62;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105510;19.69;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105511;19.69;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105512;19.69;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105513;19.75;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105514;19.75;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105515;19.75;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105516;19.75;0.86;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105517;19.81;0.82;12.85;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105518;19.81;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105519;19.81;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105520;19.87;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105521;19.87;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105522;19.87;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105523;19.87;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105524;19.94;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105525;19.94;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105526;19.94;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105527;19.94;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105528;20.00;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105529;20.00;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105530;20.00;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105531;20.06;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105532;20.06;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105533;20.06;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105534;20.12;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105535;20.12;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105536;20.12;2.29;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105537;20.19;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105538;20.19;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
20150720T105539;20.19;2.33;12.56;0;00000000T000000;-1.00;-1.00;-1.00;-1.00;-1.00;0;
